0.612447,0.0447249,-0.0407648,-0.0353791,0.172389,-0.0298331
0.612225,0.0448714,-0.0407812,-0.0362369,0.172444,-0.0292703
0.610724,0.0452303,-0.041149,-0.0372727,0.173512,-0.0245888
0.610473,0.0445105,-0.0411177,-0.0350189,0.174269,-0.0132135
0.610536,0.0381026,-0.0412178,-0.0300128,0.175648,-0.0110906
0.610807,0.0268553,-0.0412577,-0.0210951,0.178206,-0.00903609
0.610915,0.014487,-0.0412158,-0.0125698,0.17934,-0.00460431
0.610422,0.000574849,-0.0407717,-0.0061926,0.178879,0.00420702
0.607547,-0.0144164,-0.0401366,0.00101004,0.179069,0.00660333
0.602372,-0.0300541,-0.0386729,0.00511219,0.17952,0.0108984
0.595502,-0.0472867,-0.0359677,0.000198073,0.178088,0.0127783
0.587611,-0.0642739,-0.0331869,-0.00055829,0.177252,0.0194465
0.580436,-0.080743,-0.0312088,0.00262299,0.176291,0.026388
0.574065,-0.0972448,-0.0298045,0.00462768,0.174498,0.0271244
0.567888,-0.112046,-0.0290859,0.00565453,0.172548,0.0289275
0.561504,-0.126526,-0.0290086,0.0110622,0.170921,0.0313262
0.552731,-0.141405,-0.0295053,0.0128102,0.169527,0.0328581
0.5422,-0.155315,-0.0300424,0.011858,0.168052,0.0367232
0.530795,-0.170123,-0.0300744,0.00976977,0.16444,0.0444803
0.52021,-0.184233,-0.0299987,0.00967217,0.161269,0.051726
0.50869,-0.197848,-0.0300941,0.0145696,0.159565,0.0567586
0.496175,-0.210036,-0.0299863,0.0149704,0.157895,0.0619904
0.483613,-0.220926,-0.0301401,0.0194732,0.157101,0.0699898
0.47215,-0.230809,-0.0307445,0.0229449,0.155864,0.0730021
0.46242,-0.238545,-0.0310322,0.0237996,0.154176,0.0730764
0.453359,-0.245687,-0.0309745,0.0234914,0.150615,0.0818557
0.443225,-0.255122,-0.0308122,0.0240301,0.147882,0.0833858
0.431848,-0.266998,-0.0304589,0.0245029,0.144285,0.0827623
0.420627,-0.27956,-0.0301918,0.0262276,0.141224,0.0817012
0.408882,-0.292156,-0.0299405,0.0341231,0.138365,0.0854755
0.394388,-0.305691,-0.0295823,0.0420824,0.135062,0.0896339
0.376528,-0.318193,-0.0285499,0.0359989,0.130465,0.0857153
0.356759,-0.330679,-0.0272064,0.0359225,0.125813,0.0881036
0.337924,-0.34278,-0.0258623,0.0419815,0.122263,0.0923109
0.320707,-0.354379,-0.0247284,0.0503258,0.119776,0.0953463
0.305158,-0.364422,-0.0230421,0.0451082,0.113724,0.0972117
0.292428,-0.372248,-0.0212368,0.0425013,0.106873,0.105937
0.279684,-0.380999,-0.019266,0.0500866,0.10711,0.108111
0.264166,-0.390529,-0.0169493,0.0569094,0.108591,0.111085
0.246821,-0.398408,-0.0137441,0.050024,0.100469,0.121715
0.22947,-0.405295,-0.011883,0.0405765,0.0929333,0.127188
0.214387,-0.412251,-0.0111925,0.0461433,0.0863607,0.133747
0.198945,-0.418974,-0.0110444,0.0533547,0.0839501,0.134447
0.183825,-0.424649,-0.010823,0.057697,0.0820924,0.134189
0.170355,-0.428829,-0.0104652,0.0575717,0.0812547,0.132809
0.160583,-0.431913,-0.0101984,0.0607068,0.0800631,0.133836
0.153675,-0.4344,-0.0102116,0.0673044,0.0798146,0.137412
0.146957,-0.436692,-0.0102855,0.0738146,0.0801765,0.141212
0.140138,-0.438865,-0.0102733,0.0800378,0.0801761,0.14496
0.132515,-0.44109,-0.010364,0.0861001,0.0807343,0.148693
0.124467,-0.442881,-0.0103701,0.0879566,0.0819057,0.150314
0.115083,-0.444515,-0.0101885,0.0874041,0.0823047,0.153115
0.104866,-0.446381,-0.0102094,0.0895277,0.082886,0.154303
0.0945822,-0.448027,-0.0101834,0.0916587,0.0827126,0.154844
0.0861826,-0.449533,-0.0101929,0.094377,0.0826669,0.154562
0.0800907,-0.450651,-0.0101672,0.0974855,0.0835981,0.142982
0.074984,-0.452282,-0.0101832,0.102943,0.0848697,0.145165
0.0704533,-0.453105,-0.0101676,0.106598,0.0861557,0.14863
0.0663853,-0.454694,-0.00972674,0.10993,0.0846398,0.154802
0.0646324,-0.455373,-0.00870436,0.106928,0.0788424,0.146216
0.0643785,-0.45539,-0.00886545,0.106891,0.0796146,0.144528
0.0641011,-0.455406,-0.00909996,0.106831,0.0814883,0.142266
0.0638178,-0.455585,-0.0101999,0.106232,0.0894571,0.134566
0.0637458,-0.455697,-0.0128973,0.106301,0.091309,0.135374
0.0640441,-0.455848,-0.0186313,0.105841,0.0918482,0.135486
0.0645423,-0.456046,-0.0263229,0.106149,0.0930079,0.134195
0.0651682,-0.456205,-0.0349633,0.107699,0.0964306,0.128679
0.0660862,-0.456256,-0.0434544,0.109733,0.0984485,0.124228
0.0659744,-0.456064,-0.0531385,0.110492,0.100443,0.121541
0.0656778,-0.455814,-0.0641085,0.11119,0.104837,0.120341
0.0658786,-0.455676,-0.0737802,0.10958,0.105333,0.122159
0.0671564,-0.456117,-0.0813199,0.109267,0.107867,0.122866
0.0692699,-0.456563,-0.0875744,0.108762,0.112051,0.123147
0.0728578,-0.457553,-0.0935406,0.10771,0.11789,0.121987
0.0768878,-0.457743,-0.0996717,0.106956,0.125602,0.119547
0.080101,-0.457332,-0.105616,0.104963,0.131381,0.117638
0.0830928,-0.457001,-0.112275,0.103185,0.13664,0.116605
0.0860621,-0.458027,-0.118716,0.100805,0.138774,0.118344
0.0901648,-0.458801,-0.125006,0.0989101,0.143106,0.117024
0.0951256,-0.458364,-0.13172,0.0965878,0.150096,0.114617
0.0999591,-0.457244,-0.139351,0.0935252,0.157758,0.110835
0.104631,-0.455944,-0.147427,0.0932491,0.168931,0.107496
0.108731,-0.454879,-0.154887,0.0911225,0.176379,0.106179
0.112838,-0.454018,-0.162503,0.0879797,0.183477,0.103757
0.117875,-0.451997,-0.170659,0.086825,0.195354,0.0977432
0.124762,-0.449246,-0.178171,0.0841984,0.206067,0.0935918
0.134214,-0.446329,-0.183964,0.0836616,0.215311,0.0948036
0.144307,-0.443164,-0.188162,0.0821829,0.222392,0.0946881
0.152634,-0.440048,-0.191682,0.0777406,0.228522,0.0924791
0.159095,-0.437422,-0.19624,0.0760369,0.236092,0.0868892
0.163804,-0.435224,-0.201476,0.0783836,0.243792,0.0882893
0.168003,-0.433287,-0.206825,0.0754567,0.249624,0.0833089
0.172168,-0.431845,-0.211803,0.0708585,0.253577,0.0819726
0.177253,-0.431425,-0.216597,0.0678541,0.258947,0.0784929
0.182558,-0.431693,-0.221686,0.0644279,0.263474,0.0786422
0.187391,-0.432037,-0.227012,0.0611642,0.268037,0.079086
0.190678,-0.432255,-0.232058,0.0583492,0.271903,0.0803043
0.1925,-0.431257,-0.236586,0.0549293,0.274775,0.0809607
0.192744,-0.429599,-0.240713,0.0522266,0.277423,0.080259
0.192755,-0.428367,-0.245269,0.0529154,0.282758,0.0733495
0.192265,-0.426361,-0.25071,0.0510223,0.286787,0.0705072
0.191498,-0.424302,-0.256459,0.0492045,0.290927,0.0677233
0.190646,-0.422366,-0.261035,0.0462573,0.29331,0.0678242
0.190605,-0.420534,-0.264971,0.0438426,0.295944,0.066381
0.191067,-0.418896,-0.268327,0.0421767,0.298928,0.0631798
0.191716,-0.417852,-0.269835,0.0400764,0.299935,0.0630057
0.192136,-0.417437,-0.270116,0.0392226,0.300081,0.0629483
0.191833,-0.417289,-0.270446,0.0387146,0.300036,0.0634271
0.191745,-0.417274,-0.27054,0.0387085,0.300047,0.0635287
