0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.240964191450260268e-01,5.290447658877891479e-01,1.300659417235673909e-01,3.546119171951413462e-01,-4.631535254359447351e-01,8.112899105782331866e-01,-3.934311951795689544e-02
1.499999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243584059340962167e-01,5.286237310246501009e-01,1.302245351019425401e-01,3.540743411678128894e-01,-4.620476834617047723e-01,8.121773738612081406e-01,-3.887431699931163248e-02
2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.246252444969039530e-01,5.281965367192186234e-01,1.303788423035049382e-01,3.535322438740357565e-01,-4.609336821507210580e-01,8.130684595966777284e-01,-3.840277606441110797e-02
4.499999999999999833e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.248969389539115404e-01,5.277631781361473706e-01,1.305288406109770261e-01,3.529856049533003914e-01,-4.598115242516838119e-01,8.139631154842577043e-01,-3.792850500951591708e-02
5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.251734926850349927e-01,5.273236507645231441e-01,1.306745076145663931e-01,3.524344041474331557e-01,-4.586812131617772348e-01,8.148612886083647089e-01,-3.745151256223482744e-02
7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.254549083144879340e-01,5.268779504334276664e-01,1.308158212163504919e-01,3.518786213125344453e-01,-4.575427529353934264e-01,8.157629254386407069e-01,-3.697180789848214522e-02
8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.257411876953677066e-01,5.264260733273707915e-01,1.309527596347786482e-01,3.513182364310942773e-01,-4.563961482930815050e-01,8.166679718304665769e-01,-3.648940065961076007e-02
1.049999999999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.260323318939851278e-01,5.259680160020929751e-01,1.310853014092949742e-01,3.507532296242409919e-01,-4.552414046306201834e-01,8.175763730256657702e-01,-3.600430096949310682e-02
1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.263283411739398954e-01,5.255037754002090944e-01,1.312134254052012561e-01,3.501835811640354179e-01,-4.540785280282885750e-01,8.184880736533762802e-01,-3.551651945193091964e-02
1.350000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.266292149799186584e-01,5.250333488665696047e-01,1.313371108185624747e-01,3.496092714860166151e-01,-4.529075252602749457e-01,8.194030177310636098e-01,-3.502606724792747817e-02
1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.269349519212411792e-01,5.245567341644243875e-01,1.314563371813822767e-01,3.490302812018375445e-01,-4.517284038042689853e-01,8.203211486657016049e-01,-3.453295603329487040e-02
1.649999999999999800e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.272455497551270520e-01,5.240739294910116142e-01,1.315710843667903807e-01,3.484465911120267489e-01,-4.505411718512795094e-01,8.212424092551043886e-01,-3.403719803619775774e-02
1.799999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.275610053694349544e-01,5.235849334932006771e-01,1.316813325940763835e-01,3.478581822185161654e-01,-4.493458383158230318e-01,8.221667416895056535e-01,-3.353880605420121036e-02
1.950000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.278813147610595946e-01,5.230897452878026099e-01,1.317870624241452848e-01,3.472650357305696600e-01,-4.481424128513308291e-01,8.230940875538754753e-01,-3.303779345971429721e-02
2.099999999999999922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.282064730112578932e-01,5.225883644837738817e-01,1.318882547433571917e-01,3.466671330649921390e-01,-4.469309058699216797e-01,8.240243878309858605e-01,-3.253417419513526115e-02
2.249999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.285364742697123974e-01,5.220807912048321953e-01,1.319848907605877808e-01,3.460644558580178165e-01,-4.457113285534318736e-01,8.249575829038178210e-01,-3.202796278753210907e-02
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.288713117421919296e-01,5.215670261097786753e-01,1.320769520099731587e-01,3.454569859818739652e-01,-4.444836928614275262e-01,8.258936125576818998e-01,-3.151917437067677102e-02
2.550000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.292109776780549169e-01,5.210470704143406184e-01,1.321644203538623330e-01,3.448447055613775292e-01,-4.432480115392194997e-01,8.268324159826622166e-01,-3.100782470746105482e-02
2.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.295554633574636183e-01,5.205209259114748077e-01,1.322472779860359160e-01,3.442275969908742406e-01,-4.420042981261471660e-01,8.277739317761230176e-01,-3.049393021240155710e-02
2.849999999999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.299047590782970385e-01,5.199885949929309303e-01,1.323255074349201088e-01,3.436056429512459043e-01,-4.407525669639632548e-01,8.287180979454915608e-01,-2.997750797422434055e-02
2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.302588541427727398e-01,5.194500806702155860e-01,1.323990915670826274e-01,3.429788264271587117e-01,-4.394928332054792164e-01,8.296648519111561315e-01,-2.945857577869578220e-02
3.150000000000000022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.306177368437607900e-01,5.189053865958623835e-01,1.324680135908574141e-01,3.423471307243596273e-01,-4.382251128233802251e-01,8.306141305096199634e-01,-2.893715213150714963e-02
3.299999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.309813944507923988e-01,5.183545170847240202e-01,1.325322570601195626e-01,3.417105394872663182e-01,-4.369494226191397712e-01,8.315658699968462297e-01,-2.841325628135806317e-02
3.449999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.313498131952765213e-01,5.177974771358948569e-01,1.325918058773621344e-01,3.410690367160053027e-01,-4.356657802328279816e-01,8.325200060517768952e-01,-2.788690824180770078e-02
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.317229782495850321e-01,5.172342724586270757e-01,1.326466442861976014e-01,3.404226067747489481e-01,-4.343742041593023906e-01,8.334764737809430279e-01,-2.735812879826471367e-02
3.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.321008736988401822e-01,5.166649095011808246e-01,1.326967568414396670e-01,3.397712343861173379e-01,-4.330747137747440467e-01,8.344352077244887589e-01,-2.682693949087500140e-02
3.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.324834825192243937e-01,5.160893954759203650e-01,1.327421283874462010e-01,3.391149046335807937e-01,-4.317673293562863113e-01,8.353961418623708779e-01,-2.629336261042304265e-02
4.049999999999999711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.328707865685342604e-01,5.155077383806455638e-01,1.327827440580113261e-01,3.384536029777795996e-01,-4.304520720910900988e-01,8.363592096199348180e-01,-2.575742121728061967e-02
4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.332627665806563000e-01,5.149199470192979966e-01,1.328185892797343892e-01,3.377873152758728570e-01,-4.291289640830991958e-01,8.373243438736754918e-01,-2.521913916459463459e-02
4.349999999999999978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.336594021598676241e-01,5.143260310215684861e-01,1.328496497754447225e-01,3.371160278008425437e-01,-4.277980283600734679e-01,8.382914769572178404e-01,-2.467854112182501711e-02
4.499999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.340606717748077603e-01,5.137260008634092490e-01,1.328759115679020164e-01,3.364397272611346912e-01,-4.264592888806664761e-01,8.392605406674977786e-01,-2.413565259836576021e-02
4.649999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.344665527521303972e-01,5.131198678875980024e-01,1.328973609835246150e-01,3.357584008205077297e-01,-4.251127705418560332e-01,8.402314662710359539e-01,-2.359049996731026402e-02
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.348770212698196191e-01,5.125076443235266899e-01,1.329139846563400784e-01,3.350720361178977091e-01,-4.237584991863992956e-01,8.412041845105543425e-01,-2.304311048947010887e-02
4.949999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.352920523501857319e-01,5.118893433081594946e-01,1.329257695320770760e-01,3.343806212876582196e-01,-4.223965016105760140e-01,8.421786256116646774e-01,-2.249351233742572995e-02
5.100000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.357116198515867733e-01,5.112649789076844087e-01,1.329327028710676206e-01,3.336841449785150626e-01,-4.210268055730391201e-01,8.431547192899372378e-01,-2.194173461754866938e-02
